番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
100,"2023年12月21日","埼玉県","ＨＰ","ＢＭＷ","2017/06","LDA-JM20","ＢＭＷ　５２３ｄツーリング","42,000 Km","B47D20A","保安灯火","２０２３年１２月","ヘッドライトオートの状態で日中ヘッドライトがＯＮ・ＯＦＦを繰り返す。"
101,"2023年12月21日","神奈川県","ＨＰ","ホンダ","2017/09","EBJ-JF45","リード１２５","38,045 Km","JF45E","動力伝達","２０２３年１２月","エンジン始動時、動力伝達部より異音が発生した。走行時には異音が大きくなり、振動が発生・加速等遅くなり　燃費が２０％程度低下した。整備工場でクラッチのベアリングがダメになって　シャフトの芯がズレ　それが原因で振動・異音がさらにひどくなり　その結果　クラッチアウタ等が変形しジャダー等が発生していると説明された。"
102,"2023年12月21日","福井県","ＨＰ","トヨタ","2022/07","5BA-A201A","ライズ","","WA","エンジン","１年前から","エンストしそうになる。エンジンが突然高回転する。"
103,"2023年12月21日","大阪府","ＨＰ","ホンダ","2021/12","6BA-JF3","Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ","13,659 Km","S07B","エンジン","２０２２年６月から","減速後、再度加速しようとすると、ウンウンとガタつきなかなか加速しない、ガクガクする。"
104,"2023年12月21日","熊本県","ＨＰ","スズキ","2015/08","DBA-HA36S","アルト","34,497 Km","R06A","動力伝達","２０２３年８月頃から","エンジンがかかっている状態の時、トランスミッション警告灯が点灯している場合が多い。エンジンスタートボタンを押してもセルは回っているようだが起動しない。"
105,"2023年12月21日","兵庫県","ＨＰ","ニッサン","2021/09","6AA-HFC27","セレナ","","HR12-EM57","電気装置","納車後１年後","エンジン停止時に荷物の積み下ろしでドアの開け閉めが多い事が原因でバッテリー上がりが発生した。"
106,"2023年12月21日","香川県","ＨＰ","昭和","2008/07","ST26105D改","タンクセミトレーラ","","","制動装置","２０２２年７月１８日","空車で走行中破裂音がしたのでバーストかなと思い停止場所を探しながら走行していると左ミラーに炎を確認したので、緊急停車し消火器にて初期消火を行ったが、炎が大きくタンク部分まで燃えた。"
107,"2023年12月21日","静岡県","ＨＰ","ダイハツ","2019/11","DBA-M900S","トール","13,000 Km","1KR","エンジン","２０２３年７月","エアコンを使用して走行中に突然エンジンが吹けなくなった。"
108,"2023年12月21日","茨城県","ＨＰ","ヤマハ","2023/05","8BK-SG81J","トリシティ１５５","2,970 Km","G3T3E","走行装置","２０２３年１１月５日","３０００ｋｍでスリップサインが出るほどタイヤが早期摩耗する。"
109,"2023年12月21日","愛知県","ＨＰ","プジョー","2016/12","LDA-T9WBH01","３０８","60,500 Km","BH01","排ｶﾞｽ･騒音","４年前と今年","アドブルー警告ランプが表示された。"
110,"2023年12月21日","三重県","ＨＰ","トヨタ","2021/01","5BA-A200A","ライズ","21,000 Km","1KR","動力伝達","２０２３年１２月９日","シフトレバーをリバースに入れたのに前進した。"
111,"2023年12月21日","北海道","ＨＰ","プジョー","2019/09","LDA-T9WYH01","３０８","89,700 Km","YH01","排ｶﾞｽ･騒音","２０２３年１２月２１日","走行中、警告音と「エンジン故障」、「排気ガス異常」、「アドブルーが無くなる、あと１１００ｋｍでエンジン始動不可」警告表示が出た。"
112,"2023年12月20日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2012/11","TKG-FEA50","ふそうキャンター","186,500 Km","4P10","電気装置","","国３４６１（バッテリーイコライザー）のリコール措置を済ませてある車で、バッテリーイコライザーの過熱により火災に至った。"
113,"2023年12月20日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2020/08","HBD-DA17V","エブリイ","6,300 Km","R06A","乗車装置","","バックドアが鍵がかかったように開かなくなることがある。"
114,"2023年12月20日","宮崎県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2017/06","DAA-ZVW50","プリウス","46,700 Km","2ZR-1NM","車枠・車体","","クォーターパネルの塗装が剥がれた。"
115,"2023年12月20日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2017/06","DBA-AUCPT","ＶＷゴルフ　１．４／１０３ｋＷ","28,500 Km","CPT","動力伝達","","１速、発進時や低速走行時にクラッチジャダーが発生し、シフトアップ時にクラッチが鳴く。プログラムのリセットをするとジャダーは消えるが、鳴きは解消しない。"
116,"2023年12月20日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2017/06","DBA-AUCPT","ＶＷゴルフ　１．４／１０３ｋＷ","28,500 Km","CPT","動力伝達","２０２３年","ＤＳＧメカトロニクスの不良により、２０～３０ｋｍ　３－４速で走行中に突然ギアが抜けたような症状が出てトランスミッションエラー、バック使用不可という警告が出る。エンジンを再始動するとエラーは消えるが、たびたび症状が再発する。"
117,"2023年12月20日","大分県","ﾌﾘｰﾀﾞｲｱﾙ","スバル","2018/09","5AA-SKE","フォレスター","40,000 Km","FB20-MA1","燃料装置","２０２３年８月","信号停止時のアイドリングストップからエンジンが始動しなくなり走行不能になった。ディーラーで燃料ポンプ不良と診断された。"
118,"2023年12月20日","北海道","ＨＰ","ダイハツ","2023/03","5BA-LA910S","タフト","3,250 Km","KF","制動装置","納車４０日後から","停車中（信号待ち・合流待ち）ブレーキの圧が無くなり「ドルルルルルル」と大きな音と振動が起こる。"
119,"2023年12月20日","大阪府","ＨＰ","プジョー","2019/09","LDA-T9WYH01","３０８","21,700 Km","YH01","排ｶﾞｽ･騒音","２０２３年１２月","アドブルー警告灯とエンジン警告灯が点灯した。運転していると刺激臭のある白煙が排気されたため、整備工場へこちこんだ。"
120,"2023年12月20日","東京都","ＨＰ","ホンダ","2022/10","8BL-SD10","ＣＲＦ１１００Ｌ　Ａｆｒｉｃａ　Ｔｗｉｎ","13,000 Km","SD08E","エンジン","２０２３年１２月１１日　等","前方に停車中の自動車を認め、停止しようと後輪ブレーキを併用しつつ右側レバーにより後輪ブレーキをかけたところ、親指によりスロットルが回ってしまい、ブレーキとアクセルを同時に作動させている状態となり制動不能に陥った。その際より強くブレーキを握ったことでＡＢＳが正常に作動し、断続的にブレーキが解放され、その間はアクセルのみが作動する状態となり、制動距離が大幅に伸び前車に追突した。"
121,"2023年12月20日","東京都","ＨＰ","ニッサン","2023/08","6AA-E13","ノート","","HR12-EM47","エンジン","２０２３年９月８日","納車６日後の新車で、給油３日後にエンジンが掛からなくなった。メーターパネルには、ガス欠、ｅ－ｐｏｗｅｒシステム停止、システム故障が表示されていた。ディーラーにて検査したところ、ガソリンを入れたらエンジンは始動し、その他の車両検査を行うも異常なかったとのことで「ガス欠」と診断された。その後の走行距離を確認すると燃費は約７．２ｋｍ／Ｌと異常な数値になっていた。"
122,"2023年12月20日","北海道","ＨＰ","トヨタ","2018/01","CBA-GSJ15W","ＦＪクルーザー","46,500 Km","1GR","車枠・車体","発見したのが２０２３年１２月","ウェザーストリップを外したところ、製造時に固定するための穴があり、そこから幅２０ｍｍ程、錆による盛り上がりが発生していた。穴内は突けば崩れる状態だった。"
123,"2023年12月20日","愛知県","電話","ダイハツ","2023/09","5BA-LA850S","ムーヴキャンバス","","KF","動力伝達","","エンジン始動後のコールドスタート時にドライブレコーダーに音声が入るレベルの金属音鳴り続ける。同様にエンジンもノッキングしている。走行時にも金属音が鳴ることがある。"
124,"2023年12月19日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/10","3BA-AGH30W","ヴェルファイア","","2AR","保安灯火","","走行中にライトシステム故障・販売店へ確認というエラーが出てハイビームが使えなくなった。"
125,"2023年12月19日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","昭和","2021/11","ST24A 改","タンクセミトレーラ","238,133 Km","","制動装置","２０２３年１月２５日","高速道路を走行中にＥＢＳランプが点灯しエアーが減ってきた。乗務員は停止する場所を探したがランプも消えエアーも回復してきたのでそのまま走行したがパーキングエリアの手前でブレーキがかかってきてパーキングエリアには入ったが、タイヤから発火した。消火器で消火を行ったところ右側は消火できたが左側は消火できず消防が到着するもタンクに積んでいるガソリンと灯油に引火し火災となった。"
126,"2023年12月19日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","昭和","2014/08","ST30107DB","タンクセミトレーラ","","","制動装置","２０２３年１１月１３日","出荷地で積載品を積み込むため敷地内で停車したところ、右後部付近から破裂音がした後、発煙、発火した。メーカーで確認を行い、リレーバルブの不良による引きずりと診断された。"
127,"2023年12月19日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2019/02","6AA-ZE4","インサイト","35,000 Km","LEB-H4","車枠・車体","","トランクのトーションバーの根元が左右１回ずつねじ切れた。また、トーションバーを固定する車体側のヒンジ部、トランクリッド側のヒンジ取り付け部にそれぞれヒビが入っている。この影響からトランクリッドにゆがみが生じており、トランクのストライカーがずれて、正常にロックされなくなった。"
128,"2023年12月19日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/09","ZAA-ZE1","リーフ","11,000 Km","EM57","電気装置","","補機バッテリーが、新車購入から２～３か月で上がった。"
129,"2023年12月19日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/09","ZAA-ZE1","リーフ","11,000 Km","EM57","電動機(モーター)","購入から半年ごろ","５０ｋｍほどの遠出に車を使った際、駆動バッテリーが故障した。"
130,"2023年12月19日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2021/09","ZAA-ZE1","リーフ","11,000 Km","EM57","電動機(モーター)","２０２３年１２月１６日","２０２３年１２月１６日　ホームセンターの駐車場に入る前の場所で極低速走行をしていたところ、突然意図しない急加速をした。加速した瞬間はブレーキも効かず、何度もブレーキペダルを踏みなおしたところ、ブレーキが効いて車が止まった。"
