番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
97,"2024年06月19日","山口県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2016/03","DBA-GJEFW","アテンザ","54,600 Km","PE","エンジン","２０２４年６月１３日","一般道で、信号から発進しようとした際にエンストをした。ディーラーで確認したところ、症状は再現しないが、コンピューターの履歴として燃料ポンプが動いていなかった記録があると説明があった。"
98,"2024年06月19日","岡山県","電話","三菱","2020/04","HBD-DS17V","ミニキャブ","31,000 Km","R06A","動力伝達","","前方に停止車両がいたのでエンジンブレーキをかけつつ、フットブレーキを併用して減速していたところ、ブレーキから足を離した途端、エンジンが急に高回転となり、車が飛び出すような感じで、前方の停止車両に衝突した。"
99,"2024年06月19日","福岡県","ＨＰ","トヨタ","2020/09","5BA-MXPA10","ヤリス","","M15A","エンジン","","エンジンがノッキングする。ディーラーで診断したところ、煤の堆積とノッキングの履歴が確認でき、一度エンジンを交換したが、解消せず、エンジンと周辺装置、及びトランスミッションを交換をすることになった。"
100,"2024年06月19日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","シボレー","","E-CY25E","コルベットＣ５","49,000 Km","","かじ取り","２～３か月前から","コラムロックモジュールの不良により、サービスコラムロックというエラーが出る。"
101,"2024年06月19日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2022/06","ZAA-FE0","アリア","","AM67","乗車装置","","車室内のキーリモコンがあるのに、ドアロックが不要作動して鍵を閉じ込めてしまったことがある。これまでにリモコンキー等の関係部品を２～３回交換しているが、再発を繰り返している。"
102,"2024年06月19日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2022/06","ZAA-FE0","アリア","","AM67","車枠・車体","","電動テールゲートが不要なところで開いたり、荷物の出し入れ中に突然閉じてきたことがある。これまでに５～６回発生している。"
103,"2024年06月19日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2022/06","ZAA-FE0","アリア","","AM67","電動機(モーター)","","充電ノズルのロックが解除されず、ノズルが抜けなくなったことがある。"
104,"2024年06月19日","宮崎県","ＨＰ","いすゞ","2018/01","TKG-FRR90T2","フォワード","62,100 Km","4HK1","エンジン","２０２４年６月１９日１８時ごろ","オーバーヒートした。"
105,"2024年06月19日","兵庫県","ＨＰ","ホンダ","2016/05","DAA-GP7","ＳＨＵＴＴＬＥ","85,200 Km","LEB-H1","電気装置","９年目","バッテリーが上がった。"
106,"2024年06月19日","愛媛県","ＨＰ","トヨタ","2024/04","6AA-AAHH45W","ヴェルファイア","900 Km","A25A-5NM-4NM","かじ取り","新車購入当時から","直進時にハンドルが右に向いていて、ハンドルをまっすぐにすると車が左に流れる。"
107,"2024年06月18日","不明","電話","スズキ","2018/09","DAA-MN71S","クロスビー","","K10C-WA05A","動力伝達","","パドルシフトに不具合があり、シフトダウンできないことがある。パドルシフトが効かなくなると、通常のシフトレバーでもギアダウンできなくなることがある。"
108,"2024年06月18日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","テスラ","2014/11","ZAA-SL1SA","モデルＳ","98,611 Km","L1S","車枠・車体","２か月前","走行中に車両後方から異音がしたため、確認したところサブフレームが割れていた。"
109,"2024年06月18日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2018/03","DAA-MH55S","ワゴンＲ","42,000 Km","R06A-WA05A","電気装置","購入３～４年前から","エンジン始動後、パネル上に警告が３～５個くらい点灯し、消えなくなる。ディーラーでコンピューターの交換が必要と言われている。"
110,"2024年06月18日","東京都","電話","ダイハツ","2013/04","DBA-LA100S","ムーヴカスタム","","KF","エンジン","","アイドリングストップ後、ハンドルが右にロックした状態で急発進した。"
111,"2024年06月18日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/09","EBD-S331M","ピクシス　バン","","KF","車枠・車体","","天井がひずんでいる。ディーラーで症状の確認は出来ているが、保証修理できないと言われている。"
112,"2024年06月18日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/07","6BA-MXAA52","ＲＡＶ４","","M20A","車枠・車体","","車室内に雨漏りし、天井が濡れた。"
113,"2024年06月18日","神奈川県","ＨＰ","ホンダ","2018/12","6AA-RC4","オデッセイ","37,359 Km","LFA-H4","かじ取り","購入してから頻繁に","パワーステアリングの制御不良により、直進時に車が右に寄って行く。"
114,"2024年06月18日","福岡県","ＨＰ","トヨタ","2020/11","6AA-MXPH10","ヤリス","29,000 Km","M15A-1NM","制動装置","","道路が濡れている時に普段と同じようにブレーキペダルを踏むと急ブレーキがかかる。"
115,"2024年06月18日","神奈川県","ＨＰ","三菱","2016/03","TKG-FEB90","ふそうキャンター","348,930 Km","4P10","エンジン","２０２４年６月１４日　９時４５分　事案発","渋滞中にアイドリングが乱れ、エンジンが突然停止した。"
116,"2024年06月18日","新潟県","ＨＰ","ニッサン","2019/07","DAA-GFNC27","セレナ","47,000 Km","MR20-SM24","燃料装置","２０２４年６月１６日","走行中にシフトチェンジがうまく繋がっていないような異音が出た。駐車後、アイドリング時の音が不規則でエンストする手前のような音が発生。モニターにはアイドリングストップ異常の文字と、オレンジのエンジン警告灯が点灯していた。"
117,"2024年06月18日","新潟県","ＨＰ","プジョー","2019/11","LDA-P87AH01","５００８","37,158 Km","AH01","排ｶﾞｽ･騒音","２０２４年５月１５日","一般道路を走行中、エンジン不具合警告灯と排気警告灯（アドブルー）が点灯した。ディーラーで点検の結果、アドブルーポンプの不具合であり、タンク一式の交換が必要と診断された。"
118,"2024年06月18日","埼玉県","ＨＰ","柳州五菱","2023/07","不明","ＡＳＦ２．０","20,000 Km","TZ155XTY2201","制動装置","２０２４年６月４日","直線道路を走行中、赤信号に伴いブレーキ操作をしたが、ブレーキが効かず停止していた前方の車両に追突した。"
119,"2024年06月17日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2021/08","5AA-MK53S","スペーシア","","R06A-WA05A","エンジン","２０２４年５月初旬","オーバーヒートランプが点灯した。整備工場で確認したところ、ガスケット不良という事で、エンジン載せ替えが必要と診断された。"
120,"2024年06月17日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2016/01","QKG-FV60VX","ふそうスーパーグレート","410,000 Km","6R10","エンジン","２０２４年５月２８日","国３８７６の対象外の車両で、ファンシャフトプーリーが破損してラジエーターファンが脱落した。"
121,"2024年06月17日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2019/10","LDA-213217","Ｅ２２０ｄ　４ＭＡＴＩＣ　ＳＷ","38,100 Km","654","制動装置","２０２４年６月１６日１５時","一般道での信号発進時、前方の車が問題なく発進していった後、普段通りの発進をしたところ、警告音やメッセージの表示などもないまま、急ブレーキがかかり車両が停止しした。"
122,"2024年06月17日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2018/07","DBA-GM6","ＧＲＡＣＥ","41,900 Km","L15B","エンジン","２０２４年３月くらいから","始動時、歯車がガリガリ噛み合う音がする。ディーラーへ相談したところ、ＶＴＣアクチュエーター不良と診断された。"
123,"2024年06月17日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2018/03","DAA-MN71S","クロスビー","40,700 Km","K10C-WA05A","燃料装置","２０２４年６月１５日","走行中に出力が低下したような違和感があり、その後坂道で一旦停止したところ、エンストし、再始動不能になった。ディーラーで確認した結果、２月に行った燃料ポンプのリコール（国５４３８）が原因との説明だった。"
124,"2024年06月17日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ハーレーダビッドソン","2023/08","8BL-STZ","ローライダー　Ｓ　ブレイクアウト","","Z","エンジン","２０２４年２月２８日","走行中にエンジンの著しいノッキングが発生し、バイクが異常な動きをしたことからバランスを崩して転倒したため、足の指を骨折する等の怪我を負った。"
125,"2024年06月17日","岐阜県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2016/10","DBA-16CBZ","ＶＷ　ザ・ビートル　１．２／７７ｋＷ","133,800 Km","CBZ","動力伝達","２０２４年６月２０日","ＤＳＧの不良により、変速されなくなり、エンジンがかからなくなった。"
126,"2024年06月17日","栃木県","ＨＰ","ヤマハ","2022/09","8BL-RN69J","ＭＴ－０９","6,000 Km","N718E","エンジン","２０２４年４月２８日","敷地内で運転練習中にアクセルを開けていないのに突然エンジンが吹け上がり、急加速したため、制御できなくなり、駐車してあった別の車両に衝突した。"
127,"2024年06月17日","滋賀県","ＨＰ","スカニア","2019/06","不明","スカニア","574,562 Km","DC13","制動装置","２０２４年６月","車検時に、２軸目の左側のブレーキキャリパーが未作動であることが確認された。"
128,"2024年06月17日","神奈川県","ＨＰ","ルノー","2019/09","ABA-DFM5P","アルピーヌ　Ａ１１０","20,500 Km","M5P","その他","２０２４年６月","エアコンのエバポレータからのガス漏れにより、空調が熱風しかでなくなった。"
129,"2024年06月17日","佐賀県","ＨＰ","いすゞ","2019/05","2PG-CYL77CA","ギガ","1,134,605 Km","6UZ1","エンジン","２０２４年０６月０５日","高速道路を走行中、エンジンからガタガタと異音がしたため、インター出口の路肩で停車し、レッカー移動となった。ディーラーで確認の結果、エンジン内部が破損しているため、エンジン載せ替えが必要と診断された。"
130,"2024年06月17日","大阪府","ＨＰ","ニッサン","2016/11","DAA-GC27","セレナ","39,000 Km","MR20-SM24","制動装置","２０２４年６月","サイドブレーキ警告灯が赤点滅し、ブレーキシステム警告灯が黄色点灯した。"
