番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2021年01月21日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ：５,2017年01月,"80,000 Km",LDA-CV1W,4N14,エンジン,不明,以前からエンジンのかかりが悪く、その後始動しなくなった。
107,2021年01月21日,愛知,ＨＰ,マセラテイ,ギブリ,2017年05月,"38,500 Km",ABA-MG30C,M156D,乗車装置,２０２１年１月２０日,運転席側ドアが内側から開けられず、運転者が降車できない。ドア内部のオープナーのリンク部品が破損していた。
108,2021年01月21日,大阪,ＨＰ,ニッサン,クリッパーリオ,2018年11月,"35,000 Km",ABA-DR17W,R06A,電気装置,２０２０年１月９日　ＰＭ　５：００頃,信号待ちしていて、発進した際、交差点の中央部で突然エンジンが停止し、電気系すべて停止となった。
109,2021年01月21日,大阪,ＨＰ,ニッサン,デイズルークス,2016年03月,"30,600 Km",DBA-B21A,3B20,保安灯火,２０２１年１月２０日,左側のドアミラーがモーターの音はするが動かなくなった。
110,2021年01月21日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＲＯＯＸ,2020年08月,不明,5AA-B44A,不明,その他,２０２０年８月購入当初から,納車日からエアコンが効かない。
111,2021年01月21日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ７,2011年06月,"55,600 Km",ABA-4GCGWC,CGW,動力伝達,不明,車をガレージから出したところで、「後退出来ない」という警告灯点灯した。
112,2021年01月20日,北海道,ＨＰ,スバル,レヴォーグ,2014年07月,"77,424 Km",DBA-VM4,FB16,エンジン,２０２１年１月,定期点検の際にオイルコントロールバルブよりエンジンオイルが漏れ、ハーネスを伝っているのが確認された。
113,2021年01月20日,福島,ＨＰ,ニッサン,サファリ,2003年10月,"110,000 Km",TA-WFGY61,TB48,その他,２０１６年頃,燃料計の不具合により、ガソリン残量が３／４表示をしているのに実際には燃料切れになり、エンストした。
114,2021年01月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2020年04月,不明,6AA-NHP10,1NZ-1LM,乗車装置,不明,後席シートベルトを装着すると、成人男性の装着であってもベルトが首にかかる。
115,2021年01月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマハイブリッド,2006年06月,"160,000 Km",DAA-AHR20W,2AZ-2JM-2FM,制動装置,不明,ブレーキアクチュエーターの故障により、走行中に突然ブレーキが効かなくなった。
116,2021年01月20日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2016年03月,"27,000 Km",DAA-HT32,MR20-RM31,動力伝達,２０２１年１月,ＣＶＴ（無段変速機）の不良により、異音がでるようになった。
117,2021年01月20日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アイシス,不明,"80,000 Km",DBA-ZGM11W,3ZR,車枠・車体,不明,ホワイトパール塗装色の車で、洗車時にボンネットやトランクの塗装剥がれていることに気が付いた。
118,2021年01月20日,愛知,電話,ホンダ,フィット,2016年03月,"31,000 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年９月頃,トランスミッションのサービスキャンペーンの対象としてソフトウェアのバージョンアップをした後、トランスミッションから異音がするようになった。
119,2021年01月20日,愛知,ＨＰ,ニッサン,マーチ,2007年07月,"107,259 Km",DBA-YK12,HR15,電気装置,不明,ドライブレンジで停車中（信号待ち等）にアイドリング回転が低くなり、エンストしそうになった。整備工場で別の整備をしていた際に右アースワイヤの断線が発見され、部品を交換したところ症状が改善した。
120,2021年01月20日,大阪,来訪,マツダ,ＣＸ－５,2013年11月,"120,000 Km",LDA-KE2AW,SH,エンジン,不明,走行中に振動が生じてエンジンが停止した。
121,2021年01月20日,大阪,ＨＰ,アルファロメオ,ステルヴィオ,2020年12月,"1,200 Km",3DA-94922,不明,動力伝達,新車当時から,ゴーアンドストップの多いところで、アクセルを抜いて次にブレーキペダルを踏んだ瞬間に、エンジン回転が上がって一瞬加速する。
122,2021年01月20日,京都,電話,三菱,ミニキャブ,不明,"170,000 Km",GD-U61V,3G83,エンジン,不明,タイミングベルトのテンショナーのピンが折損したため、高速道路上で突然エンジンが止まった。
123,2021年01月20日,徳島,ＨＰ,ニッサン,リーフ,2015年03月,"88,000 Km",ZAA-ZE0,27,制動装置,２０２０年１２月３１日,ブレーキが突然効かなくなった。駐車ブレーキを踏んで回避し、その後、安全な場所で再始動操作をしたところ、スイッチオンの際に電気的な異音がし、ブレーキペダルを踏んだ際には抵抗なく底まで踏めて電気的異音と振動があった。
124,2021年01月20日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キャラバン,1992年10月,"220,000 Km",U-VRGE24 改,TD27,動力伝達,不明,変速機の不良により、３速に入らない事がある。
125,2021年01月20日,鹿児島,ＨＰ,ニッサン,ノート,2013年05月,"88,761 Km",DBA-E12,HR12,動力伝達,２０２０年７月頃,加速をすると３０００回転あたりで急にギアが滑り、急加速とギアの滑りを小刻みに繰り返す。
126,2021年01月19日,福島,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年08月,"7,000 Km",DAA-SNE12,HR12-EM57-N2,エンジン,２０２０年１２月,スーパーに停車してブレーキベダルから足を離した瞬間に急発進したため、車止めを乗り越えてフェンスに衝突し、車の前部分が大破した。
127,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,乗車装置,購入当初,後部スライドドア内部のフックが当たる状態になっていたため、ドアが閉まらなくなった。
128,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,保安灯火,２０２１年１月１６日、１８日,ワイパーが動かなくなった。
129,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,その他,夏,ラジエーターの部品不良により、エアコンが止まったことがある。
130,2021年01月19日,長野,ＨＰ,ホンダ,フィット,2020年05月,"7,900 Km",6AA-GR3,LEB-H5,制動装置,２０２０年７月,駐車場からの発進時、後ろからキーと言う音が鳴り、高音になり酷い時は２００ｍ位鳴きっぱなしになる。
131,2021年01月19日,東京,ＨＰ,スズキ,ソリオ,2019年04月,"15,300 Km",DAA-MA46S,K12C-PB05A,動力伝達,２０２０年１０月３１日,いろは坂の上りで渋滞が発生したので、進む・停止を繰り返していたところ、メーターパネルのトランスミッション警告灯が点灯した。この状態で動くとノッキングのような現象が起きた。停止してしばらく経過すると蛍光灯は消えたが、低速で動くとすぐに警告灯が点灯してノッキングが起こるという状態が続いた。
132,2021年01月19日,神奈川,ＨＰ,レクサス,ＲＸ４５０ｈ,2020年01月,837 Km,DAA-GYL20W,2GR-6JM,かじ取り,２０２０年９月２９日,レストランの駐車場に入れる際、ハンドルが動かなくなり、ブレーキもきかなくなり花壇にぶつかった。
133,2021年01月19日,埼玉,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2014年05月,"184,700 Km",LDF-VW2E26,YD25,乗車装置,２０２１年１月６日,コンピューターの故障により、車を止めて降りたところ、鍵が中にあるままドアがロックされた。
134,2021年01月19日,栃木,ＨＰ,マツダ,フレアクロスオーバー,2016年01月,"21,422 Km",DAA-MS41S,R06A-WA04A,制動装置,２０２１年１月１９日,エンジン始動直後の発進時、ブレーキの効きが極端に悪い。
135,2021年01月19日,愛知,ＨＰ,テスラ,モデル３,2020年12月,350 Km,ZAA-3L23P,3D3-3D1,保安灯火,２０２０年１２月,フロントガラスの品質が悪く、歪んで見える
136,2021年01月19日,愛知,ＨＰ,テスラ,モデル３,2020年12月,350 Km,ZAA-3L23P,3D3-3D1,走行装置,２０２０年１２月,納車後３００ｋｍぐらいで走行中にガタガタ異音がし、整備工場でジャッキアップして確認したところ、ホイールナットが５本とも緩み、ホイールが外れかけていた。また、タイヤも片減りしてしまった。
137,2021年01月19日,大阪,ＨＰ,ニッサン,ノート,2020年10月,"7,000 Km",DAA-HE12,HR12-EM57,その他,購入後すぐ。２０２０年１０月,自動運転が突然停止、または、先行車への車間距離制御が停止して衝突しそうになる。
138,2021年01月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ　ｃｕｓｔｏｍ,2020年07月,"1,700 Km",6BA-JH3,S07B,動力伝達,購入当初から,朝一番と帰宅時の一番最初に、３分間エンジンを暖機してからアクセルペダルを踏み込んでもエンジン回転数が上がるだけでＣＶＴが滑り、加速しない。
139,2021年01月18日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2014年03月,"80,000 Km",DBA-GK4,L13B,エンジン,２０１９年ごろ,エンジンがノッキングするような症状と共に吹けなくなる。
140,2021年01月18日,富山,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2017年10月,不明,DAA-ZWA10,2ZR-3JM,車枠・車体,不明,バックドアを開けた際に途中で止まってしまう。閉めようとしてもスムーズに開閉せず、途中で止まってしまう。
141,2021年01月18日,富山,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2017年10月,不明,DAA-ZWA10,2ZR-3JM,車枠・車体,不明,バックドアを開けた際に途中で止まってしまう。閉めようとしてもスムーズに開閉せず、途中で止まってしまう。
142,2021年01月18日,神奈川,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2013年04月,"63,400 Km",DBA-246244,270M20,燃料装置,２０２０年１１月下旬,エンジン始動直後１５分程度、エアコンを作動させている時にガソリンの臭いがし、暖機されると臭いがなくなる。ディーラーで確認したところ、高圧燃料ポンプからガソリンが気化して漏れていると説明された。
143,2021年01月18日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,不明,不明,NMR,不明,車枠・車体,不明,キャンピングカー仕様の車両で、エンジン点検口の固定ベルトが自動車メーカーからキャンピングビルダーに車両が渡った後に除去されてしまったようで、点検口を開けた状態で維持するものが無い。
144,2021年01月18日,埼玉,ＨＰ,トヨタ,ライズ,2019年11月,"2,500 Km",5BA-A210A,1KR,電気装置,２０２０年８月２日,突然”キーフリーシステム故障”とのエラーメッセージが表示され、エンジンが始動できなくなった。
145,2021年01月18日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年11月,"76,900 Km",DBA-JH1,S07A,エンジン,２０２１年１月,朝エンジンを掛けようとした所、スタートボタンを押してもセルが回るだけでエンジンが掛からなかった。何度もボタンを押してようやく掛かったが、暫くはアイドリングが不安定な状態だった。
146,2021年01月18日,兵庫,ＨＰ,スズキ,ソリオ,2018年08月,不明,DAA-MA36S,K12C-WA05A,エンジン,２０２０年３月頃　購入後１年半後位,信号待ちでアイドリングストップ後、アクセルペダルを踏んでもエンスト状態になったり、少し発進してすぐエンジンが勝手に止まったり、ハンドルロックがかかる。
147,2021年01月18日,兵庫,ＨＰ,トヨタ,ヴェルファイア,2015年06月,"39,210 Km",DBA-GGH30W,2GR,エンジン,２０２１年１月９日,エンジンコントロールコンピュータの不良により、走行中に何の前触れもなくエンジンが停止し、交差点の真ん中で停まった。
148,2021年01月18日,奈良,ＨＰ,アウディ,Ａ５　２．０ＴＦＳＩクワトロ,2012年04月,"55,000 Km",DBA-8TCDNF,CDN,保安灯火,２０２０年３月１１日（左部）と１０月３日,２０２０年３月１１日　走行中、左サイドミラーに何も映らないので、おかしいと思い停止確認したところ、鏡部分が剥がれミラーカバーと台座の間に挟まっていた。１０月３日　駐車時に格納状態からミラーが開く時に鏡部分が剥がれて落下した。
149,2021年01月18日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2015年04月,"70,000 Km",DBA-B21A,3B20,乗車装置,不明,ドアロックの不良により、リモコンでドアロック操作をしても、運転席のロックがかからない。
150,2021年01月18日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2017年10月,"60,000 Km",QDF-KDH201V,1KD,排ｶﾞｽ･騒音,２年くらいの間,ＤＰＦのランプが点いた際にその場での自己再生処理が出来ず、販売店へ入庫する指示が出る。販売店に入庫をして異常を解除をするのも、何度も再生処理を要しているが、コンピューターの履歴には異常というデータが残らず、原因が特定されないため、処理後に数ｋｍ走行しただけで警告が再度出てしまう。
