番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
136,"2007年12月07日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","LA-GD1","フィット","50,000 Km","L13A","走行装置","","ホイールベアリングの不良により、走行中に異音がするようになった。"
137,"2007年12月07日","愛媛県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","GF-MC21S","ワゴンＲ","73,336 Km","K6A","かじ取り","","パワーステアリングの不具合により、４０ｋｍ／ｈ以下で走行すると、ハンドルを取られる。"
138,"2007年12月07日","埼玉県","ＨＰ","ＢＭＷ","1996/12","E-DD28","５２８ｉ","84,000 Km","286S","エンジン","２００７年１０月","ウォーターポンプベアリングの破損により、補機ベルトが外れたため、パワーステアリングが効かなくなった。"
139,"2007年12月07日","奈良県","ＨＰ","スズキ","2003/01","MC22S","ワゴンＲ　ＳＷＴ","40,000 Km","","動力伝達","","コラムシフトの動きが硬く、操作しづらい。"
140,"2007年12月07日","神奈川県","ＨＰ","ホンダ","2004/11","DBA-KB1","レジェンド","64,000 Km","C35","その他","２００７年１０月","エアコンクラッチ不良により、エアコンが効かなくなる。"
141,"2007年12月07日","東京都","ＨＰ","ピアッジオ　","2007/04","ZAPM47201","ＭＰ３","8,500 Km","","動力伝達","","走行中に変速機付近から異音が発生し、走行不能になった。"
142,"2007年12月06日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2006/09","KR-KDH200V","レジアスエース","37,000 Km","2KD-FTV","エンジン","","走行中エンストした。"
143,"2007年12月06日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1998/02","E-JLR50","テラノレグラス","72,000 Km","VG33","動力伝達","","電子制御４ＷＤ装置の不具合により、ハンドルの操作、走行共に困難になる。"
144,"2007年12月06日","福島県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","LA-RN2","ストリーム","","D17A","走行装置","","アライメントの不良により、タイヤが偏摩耗した。"
145,"2007年12月06日","大分県","ＨＰ","ダイハツ","","","","","","エンジン","２０００年以降","エンジンとヒーターとの間の分岐配管の樹脂部分から水漏れする。"
146,"2007年12月06日","兵庫県","ＨＰ","トヨタ","","ANE11W","ウィッシュ","","1AZ-FSE","その他","２００７年８月","サンバイザーが可動部分の破損により、上下に動かせなくなった。"
147,"2007年12月06日","群馬県","ＨＰ","スズキ","2002/05","LA-MC22S","ワゴンＲ","38,000 Km","K6A","エンジン","２００７年１２月４日","オイルコントロールバルブの緩みによるオイル漏れが発生した。"
148,"2007年12月06日","北海道","来訪","三菱","2001/11","TA-CS5W","ランサーセディア","65,000 Km","4G93","エンジン","２００７年８月","クラッチ部ベアリングの不具合により、走行中に異音が発生する。スロットル部の不具合により、変速機をＤレンジするとエンストする。"
149,"2007年12月05日","新潟県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2004/12","DBA-C11","ティーダ","40,000 Km","HR15","かじ取り","２００６年の６月頃から","ステアリング部品の不具合のため、車線変更をする際に、ハンドルに振動が発生した。"
150,"2007年12月05日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","","UA-AK12","マーチ","102,000 Km","CR12","エンジン","","タイミングチェーンが伸びてしまったことにより、走行中にエンジン警告灯が点灯し、走行不能になった。"
151,"2007年12月05日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","1998/04","E-YXS11","クラウンコンフォート","264,197 Km","3Y","車枠・車体","","車室天井のフレームが外れたために、走行中に異音が発生した。"
152,"2007年12月05日","香川県","電話","ホンダ","","","オデッセイ","","","その他","","ＶＳＡ（横滑り防止機構）の不具合が発生した。ハンドルの振動と異音が大きい。"
153,"2007年12月05日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1997/06","E-PNM11","プレーリー","50,000 Km","SR20DE","保安灯火","","後席のパワーウインドウを開いた後、閉まらなくなることがある。"
154,"2007年12月05日","奈良県","ＨＰ","トヨタ","1995/06","E-195G","カルディナ","113,000 Km","3S","エンジン","","ラジエター上部に亀裂が発生した。"
155,"2007年12月05日","岐阜県","ＨＰ","三菱","2007/02","DBA-CV5W","デリカ","2,850 Km","4B12","かじ取り","","低速走行中にハンドルを切ると異音が発生する。"
156,"2007年12月05日","福岡県","電話","いすゞ","2004/09","PJ-CYJ51W5A","ギガ","","6WF1","動力伝達","","走行中にエンストする。その後大きな衝撃音とともに急発進する。"
157,"2007年12月04日","埼玉県","24時間電話","マツダ","","E-FD3S","ＲＸ－７","81,000 Km","13B","保安灯火","２００７年１２月","走行中に前照灯を点灯したところ、ヘッドライトカバーが脱落した。"
158,"2007年12月04日","長野県","24時間電話","ニッサン","","S15","シルビアスペックＲ","50,000 Km","SR20","電気装置","２００７年１２月２日","イグニッションコイルの不良により、エンジンの振動が激しくなった。"
159,"2007年12月04日","愛知県","電話","トヨタ","","DBA-KGC10","パッソ","","1KR-FE","燃料装置","","燃料ポンプが車体の端に配置されているため、傾斜がある場所で停車していたところエンストし、再始動もできなくなった。"
160,"2007年12月04日","大阪府","ＨＰ","トヨタ","2000/02","E-RCH41W","ハイエースレジアス","","3RZ-FE","乗車装置","","スライドドアのレールにつながっているブラケットのネジが欠落していた。リヤドアダンパーの付け根のブラケットのネジが緩んでいた。"
161,"2007年12月04日","愛媛県","ＨＰ","三菱","","GF-H41A","トッポＢＪ","","4A30","その他","","走行中、速度計の指針の動作が不安定となりその後ゼロ表示になる。"
162,"2007年12月04日","大阪府","ＨＰ","ニッサン","2002/09","UA-E51","エルグランド","50,000 Km","VQ35DE","その他","２００７年８月","燃料について、実際の残量と燃料計の表示に大きな誤差がある。"
163,"2007年12月04日","青森県","ＨＰ","ダイハツ","","GF-L910S","ムーヴ","","EF","エンジン","","エンジン始動時からヘッド周辺にカラカラ音がする。"
164,"2007年12月04日","岡山県","ＨＰ","スズキ","2001/02","","ワゴンＲ","40,000 Km","","エンジン","２００５年","走行中にファンベルトが切れた。"
165,"2007年12月04日","東京都","ＨＰ","ＢＭＷ","2005/10","R1200ST","Ｒ１２００ＳＴ","2,800 Km","122EF","電気装置","２００７年１１月２４日１９時５分","走行中にエンストし、イグニッションコイルの不良により、再始動も不可能になった。"
166,"2007年12月04日","鹿児島県","ＨＰ","ヤマハ","2005/02","BA-DG10J","トリッカー","16,000 Km","G340E","エンジン","２００７年１２月４日","走行中突然ヘッドライトが消灯し、その後エンストした。"
167,"2007年12月04日","三重県","来訪","日野","2002/09","KL-SH1KDGA","","341,761 Km","K13C","制動装置","２００５年と２００６年頃","ブレーキのエア漏れが発生した。"
168,"2007年12月04日","大阪府","電話","カワサキ","2007/11","ZXT40C","","","ZXT40AE","車枠・車体","","フレームとタンクの間に隙間がある。テールランプとカバーの間に隙間がある。"
169,"2007年12月03日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2005/05","DBA-GRX125","マークＸ","","4GR","動力伝達","","ハンドルを据え切りした時、トランスファから異音が発生する。"
170,"2007年12月03日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2007/09","ABA-M312S","ブーン","4,000 Km","KJ","動力伝達","","変速機のドレンボルトワッシャーが変形しておりオイルが漏れた。"
171,"2007年12月03日","三重県","ＨＰ","フォルクスワーゲン","2007/11","ABA-1TBMY","ゴルフトゥーラン","60 Km","BMY","エンジン","２００７年１１月１６日","走行中、エンジン右側付近より異音が発生する。"
172,"2007年12月03日","大阪府","ＨＰ","ニッサン","2000/06","PC24","セレナ","67,000 Km","","動力伝達","２００７／０９","ＣＶＴのベルト切れとステップモーターの不良により、２度、変速機を交換した。"
173,"2007年12月03日","神奈川県","ＨＰ","ＢＭＷ","2007/06","ABA-MF16S","ミニクーパー","","","制動装置","","ＡＢＳ警告灯が常時点灯し、ＡＢＳおよび電子ブレーキ制御系統が正常に動作しなくなる。"
174,"2007年12月03日","岐阜県","ＨＰ","ダイハツ","2000/07","L750S","ネイキッド","65,000 Km","EF-VE","エンジン","不明","ＤＶＶＴ（連続可変バルブタイミング機構）の不良により、エンジンから異音が発生する。"
175,"2007年12月02日","埼玉県","ＨＰ","トヨタ","2006/08","DBA-ACA31W","ＲＡＶ４","25,000 Km","","かじ取り","２００７年４月","左への旋回時、ハンドルに振動と異音が発生する。"
176,"2007年12月02日","神奈川県","ＨＰ","ＢＭＷ","2003/06","GH-AY20","３１８ｔｉ","70,285 Km","N42B20A","エンジン","２００７年１１月２３日１８時ごろ","走行中、左折しようとしたときエンジンが停止しハンドル制御ができなくなった。"
177,"2007年12月02日","愛知県","ＨＰ","トヨタ","2007/09","DBA-ANM10W","アイシス","3,020 Km","1AZ-FSE","乗車装置","２００７年９月の購入時から","助手席側のドアが完全に閉まっていないのに、半ドア警告灯が消灯してしまう。"
178,"2007年12月02日","京都府","ＨＰ","フォルクスワーゲン","2000/12","GF-1JAPK","ゴルフワゴン","57,400 Km","APK","排ｶﾞｽ･騒音","２００７年５月頃から","触媒や消音器から異音が発生する。"
179,"2007年12月01日","愛知県","ＨＰ","トヨタ","2006/04","KDH200V","ハイエース","20,000 Km","","燃料装置","２００６年１０月、２００７年１１月","走行中加速しようとしたらエンストした。"
180,"2007年12月01日","愛媛県","ＨＰ","スズキ","2002/07","TA-JB23W","ジムニー","100,000 Km","K6A","エンジン","２００７年１１月、１０月、７月、２００５","走行中にエンジンのシリンダーに穴が開いたため、出力が低下した。"
181,"2007年12月01日","東京都","ＨＰ","その他","2006/07","-","アドリア　３９０ＤＳ","3,000 Km","","車枠・車体","２００７年９月","キャンピングトレーラーのシャーシーフレーム先端にひびが発生した"
182,"2007年12月01日","宮城県","ＨＰ","三菱","1992/11","Q-P35W","デリカ","178,690 Km","4D56","緩衝装置","２００６年９月頃","後輪バネの破損により、後輪付近から異音がする。"
183,"2007年12月01日","新潟県","ＨＰ","三菱","1995/09","KD-PE8W","デリカスペースギア","70,000 Km","4M40","燃料装置","１９９０年冬頃、２００４年冬、２００７年","燃料噴射ポンプの不良により、減速時にエンストした。"
184,"2007年12月01日","愛知県","ＨＰ","ニッサン","","UA-WFY11","ウイングロード","22,600 Km","QG15DE","エンジン","２００７年１１月３０日","エンジンを始動できない。"
185,"2007年12月01日","東京都","ＨＰ","マツダ","2005/10","GG3S","アテンザ","19,536 Km","L3","電気装置","２００７年１１月１８日","カーテシランプの配線をショートさせたことが原因で、車両コンピュータの基板が焼損した。"
